Region_name Time_period Cluseter_id Lon(deg) Lat(deg) Depth(km) Magnitude Year Month Day Hour Minute Second
VANUATU3 2000-2004 cluster_2 167.75601 -17.75700 10 6. 2004 4 27 23 28 18.8800
VANUATU3 2000-2004 cluster_2 167.79100 -17.80500 10 4.9 2004 4 27 23 32 50.0300
VANUATU3 2000-2004 cluster_2 167.85101 -17.77800 10 4.5 2004 4 27 23 36 9.3400
VANUATU4 2000-2004 cluster_1 166.39601 -14.12400 96.4 4.5 2004 5 12 5 0 51.9800
VANUATU4 2000-2004 cluster_1 166.67601 -13.92300 51.1 4.8 2004 8 18 9 5 54.1700
VANUATU4 2000-2004 cluster_1 166.41400 -14.10800 50 4.6 2004 9 7 20 24 28.5400
VANUATU4 2000-2004 cluster_1 166.78201 -13.93200 51.1 5.2 2004 10 19 20 29 39.7900
VANUATU4 2000-2004 cluster_1 166.71201 -13.99800 68 5.3 2004 10 19 21 29 50.8500
VANUATU4 2000-2004 cluster_1 166.61201 -14.02700 59.8 6.1 2004 10 20 18 32 24.5700
VANUATU4 2000-2004 cluster_2 166.74301 -14.08700 22.7 5.4 2004 11 19 6 55 58.0500
VANUATU4 2000-2004 cluster_2 166.50601 -14.00400 10 4.6 2004 11 19 7 6 12.3800
VANUATU4 2000-2004 cluster_2 166.69301 -14.01900 10 5. 2004 11 19 8 52 4.0800
VANUATU4 2000-2004 cluster_2 166.73401 -14.16900 10 4.7 2004 11 19 12 38 35.1800
VANUATU4 2000-2004 cluster_2 166.71800 -14.01500 10 4.7 2004 11 19 20 26 26.9200
VANUATU4 2000-2004 cluster_2 166.70700 -14.02900 10 4.9 2004 11 19 22 14 6.0300
VANUATU4 2000-2004 cluster_3 167.33601 -14.14400 33 4.6 2002 2 14 18 19 16.9100
VANUATU4 2000-2004 cluster_3 167.69000 -14.30300 33 4.5 2002 4 7 12 38 20.9800
VANUATU4 2000-2004 cluster_3 167.55501 -14.83200 10 4.6 2002 4 11 6 39 55.9500
VANUATU4 2000-2004 cluster_3 167.68701 -14.39200 10 6.2 2002 4 11 21 56 56.3900
VANUATU4 2000-2004 cluster_3 167.76701 -14.42700 10 5.4 2002 4 11 22 0 34.3000
VANUATU4 2000-2004 cluster_3 167.67700 -14.31800 10 4.7 2002 4 11 22 29 24.2100
VANUATU4 2000-2004 cluster_3 167.53900 -14.18000 10 4.7 2002 4 11 23 36 33.3100
VANUATU4 2000-2004 cluster_3 167.67801 -14.29000 10 4.8 2002 4 11 23 47 36.5400
VANUATU4 2000-2004 cluster_4 166.65601 -14.60500 33 5.7 2000 11 15 19 27 14.3500
VANUATU4 2000-2004 cluster_4 167.05301 -14.49400 33 4.9 2000 11 15 19 30 11.6600
VANUATU4 2000-2004 cluster_4 166.99901 -14.80100 111.5 4.7 2000 11 15 21 3 25.5500
VANUATU4 2000-2004 cluster_4 166.67101 -14.71500 33 4.7 2000 11 15 21 14 44.5000
VANUATU4 2000-2004 cluster_4 166.70901 -14.66800 33 4.7 2000 11 15 21 35 4.8700
VANUATU4 2000-2004 cluster_4 166.61700 -14.64900 33 4.6 2000 11 15 22 44 2.6800
VANUATU4 2000-2004 cluster_4 166.65601 -14.59800 33 5.4 2000 11 16 3 17 5.3400
VANUATU4 2000-2004 cluster_4 166.66000 -14.56400 33 5.1 2000 11 16 3 39 33.1500
VANUATU4 2000-2004 cluster_4 166.60400 -14.58400 33 5.2 2000 11 16 4 7 42.5200
VANUATU4 2000-2004 cluster_4 166.70201 -14.63100 33 5.7 2000 11 16 5 16 32.8500
VANUATU4 2000-2004 cluster_4 166.86301 -14.63700 33 5.8 2000 11 16 5 18 15.4600
VANUATU4 2000-2004 cluster_4 166.95100 -14.35200 33 5. 2000 11 16 5 59 13.7800
VANUATU4 2000-2004 cluster_5 167.60101 -15.42100 134.8 4.7 2002 11 18 15 3 51.3400
VANUATU4 2000-2004 cluster_5 167.36101 -14.89300 110.4 4.6 2002 11 23 19 25 16.2300
VANUATU4 2000-2004 cluster_5 167.32501 -14.91500 150 4.8 2002 11 25 4 54 52.0700
VANUATU4 2000-2004 cluster_5 167.82701 -14.49000 33 5.9 2002 11 27 16 43 17.5300
VANUATU4 2000-2004 cluster_5 167.78101 -14.52400 33 4.7 2002 11 27 18 17 59.0700
VANUATU4 2000-2004 cluster_5 167.95601 -14.56500 33 4.5 2002 11 28 1 24 18.3900
VANUATU4 2000-2004 cluster_5 167.88301 -14.46700 33 5.3 2002 11 28 9 33 47.1700
VANUATU4 2000-2004 cluster_5 167.60101 -14.73300 33 4.6 2002 11 28 9 45 28.1700
VANUATU4 2000-2004 cluster_5 167.79800 -14.50500 33 5. 2002 11 28 10 14 40.5400
VANUATU4 2000-2004 cluster_5 167.39401 -15.20200 132.3 4.6 2002 11 28 15 7 45.1000
VANUATU4 2000-2004 cluster_5 167.49501 -15.21000 127.4 4.6 2002 11 30 21 55 46.7900
VANUATU4 2000-2004 cluster_5 167.54901 -14.58300 33 4.8 2002 12 2 2 44 44.9200
VANUATU4 2000-2004 cluster_6 167.61201 -15.02900 33 4.8 2003 5 28 8 6 15.2300
VANUATU4 2000-2004 cluster_6 167.30000 -14.94400 144.9 5.2 2003 5 30 15 25 49.8800
VANUATU4 2000-2004 cluster_6 167.63200 -15.14100 33 4.8 2003 6 3 14 33 21.5100
VANUATU4 2000-2004 cluster_6 167.38800 -15.31100 200 4.6 2003 6 4 0 15 48.3400
VANUATU4 2000-2004 cluster_6 167.39700 -15.01700 33 4.5 2003 6 11 4 20 59.8800
VANUATU4 2000-2004 cluster_7 167.25801 -15.04200 102.7 4.7 2002 8 13 14 58 32.3000
VANUATU4 2000-2004 cluster_7 167.26401 -15.24300 135.6 4.8 2002 8 14 5 59 5.2100
VANUATU4 2000-2004 cluster_7 167.49101 -15.34900 119.5 4.6 2002 8 15 12 18 26.1000
VANUATU4 2000-2004 cluster_7 167.37801 -15.02900 124.4 4.8 2002 8 26 2 18 21.3000
VANUATU4 2000-2004 cluster_7 167.28201 -15.07800 119.1 4.7 2002 9 1 9 10 23.9300
VANUATU4 2000-2004 cluster_7 167.47401 -15.29000 116.5 4.8 2002 9 3 20 29 33.4700
VANUATU5 2000-2004 cluster_1 166.26801 -11.87400 10 5. 2004 5 13 7 11 53.7900
VANUATU5 2000-2004 cluster_1 166.00401 -12.03800 10 4.5 2004 5 13 7 30 53.0200
VANUATU5 2000-2004 cluster_1 166.21101 -11.85400 10 5.2 2004 5 13 23 49 16.9900
VANUATU5 2000-2004 cluster_1 166.24600 -11.91400 20 5.5 2004 5 14 6 51 59.8800
VANUATU5 2000-2004 cluster_1 166.24701 -11.91800 10 5.4 2004 5 16 7 30 25.3800
VANUATU5 2000-2004 cluster_1 165.77802 -11.79700 10 5.6 2004 5 16 10 32 10.6100
VANUATU5 2000-2004 cluster_1 165.71301 -11.93200 10 5.3 2004 5 16 10 37 8.0200
VANUATU5 2000-2004 cluster_1 166.30901 -11.96100 10 5. 2004 5 16 10 41 59.6900
VANUATU5 2000-2004 cluster_1 166.11601 -12.10700 10 4.5 2004 5 16 10 55 37.0600
VANUATU5 2000-2004 cluster_1 166.33801 -11.91400 10 5.8 2004 5 16 10 55 49.7600
VANUATU5 2000-2004 cluster_1 166.34500 -11.96300 10 5.9 2004 5 16 10 58 38.5800
VANUATU5 2000-2004 cluster_1 166.21901 -11.97700 10 4.8 2004 5 16 11 30 46.6600
VANUATU5 2000-2004 cluster_1 166.11401 -12.00100 10 4.8 2004 5 16 13 48 53.3400
SOLOMON1 2000-2004 cluster_1 161.00201 -10.00200 35.6 5. 2003 3 16 4 41 45.6000
SOLOMON1 2000-2004 cluster_1 161.04501 -10.04400 64.3 4.9 2003 4 13 8 45 53.6800
SOLOMON1 2000-2004 cluster_1 161.19101 -10.05800 33 4.6 2003 4 26 22 29 39.5700
SOLOMON1 2000-2004 cluster_1 161.48601 -9.96300 53.7 4.5 2003 5 27 6 47 21.0500
SOLOMON1 2000-2004 cluster_1 161.13301 -10.08600 150 4.5 2003 5 29 7 22 34.2700
SOLOMON1 2000-2004 cluster_1 160.67801 -9.90800 126 4.5 2003 6 12 14 40 35.8500
SOLOMON1 2000-2004 cluster_1 161.05101 -10.11800 90.9 4.7 2003 6 19 4 42 26.9900
SOLOMON1 2000-2004 cluster_2 161.27200 -10.47400 37 4.9 2004 4 15 6 48 44.9800
SOLOMON1 2000-2004 cluster_2 161.29701 -10.16400 24.2 4.6 2004 4 24 22 24 54.9700
SOLOMON1 2000-2004 cluster_2 161.28401 -9.98800 10 4.5 2004 5 4 13 57 0.6600
SOLOMON1 2000-2004 cluster_2 161.16600 -10.23100 86.8 4.7 2004 5 15 21 55 2.7300
SOLOMON1 2000-2004 cluster_2 161.31001 -10.38700 74.8 5.1 2004 5 21 19 55 52.9200
SOLOMON1 2000-2004 cluster_3 161.35800 -10.18700 68.8 4.8 2002 9 20 19 19 46.9200
SOLOMON1 2000-2004 cluster_3 161.15401 -10.58400 10 5.6 2002 9 24 2 26 29.5500
SOLOMON1 2000-2004 cluster_3 161.20001 -10.53500 10 6.1 2002 9 24 4 13 11.6300
SOLOMON1 2000-2004 cluster_3 161.08501 -10.38400 10 5.1 2002 9 24 4 13 50.8000
SOLOMON1 2000-2004 cluster_3 160.99901 -10.56700 10 5.1 2002 9 24 4 24 40.6500
SOLOMON1 2000-2004 cluster_3 161.25801 -10.62200 10 4.7 2002 9 24 4 52 39.0200
SOLOMON1 2000-2004 cluster_3 161.25301 -10.64500 10 4.6 2002 9 24 8 16 59.8900
SOLOMON1 2000-2004 cluster_3 161.07901 -10.67300 10 5.3 2002 9 24 10 57 53.6700
SOLOMON1 2000-2004 cluster_3 161.18102 -10.48700 10 4.5 2002 9 24 22 18 7.1100
SOLOMON1 2000-2004 cluster_3 161.11000 -10.56500 10 6.3 2002 9 24 22 54 21.4800
SOLOMON1 2000-2004 cluster_3 161.16501 -10.65400 10 5.3 2002 9 24 23 0 43.1700
SOLOMON1 2000-2004 cluster_3 161.21001 -10.65000 19 6.3 2002 9 24 23 1 28.6700
SOLOMON1 2000-2004 cluster_3 161.15001 -10.72200 10 4.7 2002 9 24 23 38 3.7200
SOLOMON1 2000-2004 cluster_3 161.20601 -10.85400 10 4.5 2002 9 25 0 9 13.5800
SOLOMON1 2000-2004 cluster_4 161.96001 -11.39400 10 4.5 2004 11 7 8 3 30.3200
SOLOMON1 2000-2004 cluster_4 162.02501 -11.09500 10 4.7 2004 11 7 9 16 48.1900
SOLOMON1 2000-2004 cluster_4 161.93301 -11.11400 10 5.4 2004 11 8 22 3 47.0600
SOLOMON1 2000-2004 cluster_4 162.02000 -10.98800 10 5.1 2004 11 8 23 32 59.6600
SOLOMON1 2000-2004 cluster_4 161.97401 -11.07600 10 5.3 2004 11 10 7 29 1.0200
SOLOMON1 2000-2004 cluster_4 162.12300 -11.26600 10 5.9 2004 11 11 17 33 7.3300
SOLOMON1 2000-2004 cluster_4 162.20801 -11.12800 10 6.7 2004 11 11 17 34 52.0500
SOLOMON1 2000-2004 cluster_4 161.91501 -11.10900 10 5.5 2004 11 11 17 39 6.2700
SOLOMON1 2000-2004 cluster_4 162.17601 -11.00600 10 4.9 2004 11 11 17 54 5.6500
SOLOMON1 2000-2004 cluster_4 162.13200 -11.09000 10 4.9 2004 11 11 18 49 32.3400
SOLOMON2 2000-2004 cluster_1 157.35400 -8.82000 13.5 5.6 2004 8 28 16 9 35.1700
SOLOMON2 2000-2004 cluster_1 157.23901 -8.66000 10 5.6 2004 8 28 16 13 14.3000
SOLOMON2 2000-2004 cluster_1 157.45100 -8.74600 10 4.5 2004 8 28 16 19 53.5100
SOLOMON2 2000-2004 cluster_1 157.25301 -8.68900 10 5.7 2004 8 28 17 0 58.2500
SOLOMON2 2000-2004 cluster_1 157.39801 -8.75900 10 5. 2004 8 28 18 19 28.9200
SOLOMON2 2000-2004 cluster_1 157.37100 -8.81200 10 4.6 2004 8 28 23 19 39.2000
SOLOMON2 2000-2004 cluster_1 157.34201 -8.80600 10 4.9 2004 9 1 20 0 45.5100
SOLOMON2 2000-2004 cluster_2 157.54501 -8.75400 33 4.7 2002 4 25 11 17 41.7500
SOLOMON2 2000-2004 cluster_2 157.71501 -8.77100 33 4.5 2002 5 20 23 56 45.0100
SOLOMON2 2000-2004 cluster_2 157.76300 -8.91200 33 4.7 2002 6 26 22 19 7.1000
SOLOMON2 2000-2004 cluster_2 157.59001 -8.74900 33 4.8 2002 6 26 22 43 44.8000
SOLOMON2 2000-2004 cluster_2 157.60101 -8.80500 33 4.5 2002 6 26 23 8 38.0200
SOLOMON2 2000-2004 cluster_2 157.66200 -8.74100 33 4.7 2002 6 26 23 37 36.0200
SOLOMON2 2000-2004 cluster_2 157.60501 -8.81500 33 5. 2002 6 27 0 10 22.0200
SOLOMON2 2000-2004 cluster_2 157.69701 -8.88500 33 4.8 2002 6 27 0 53 0.1700
SOLOMON2 2000-2004 cluster_2 157.51201 -8.86200 67.3 4.8 2002 6 27 1 30 49.6900
SOLOMON3 2000-2004 cluster_1 156.12801 -7.45800 73.2 4.8 2003 10 23 16 23 24.5100
SOLOMON3 2000-2004 cluster_1 156.49200 -7.55700 33 4.6 2003 11 20 11 47 8.2200
SOLOMON3 2000-2004 cluster_1 156.19000 -7.55900 104.6 4.6 2004 1 9 20 14 50.3500
SOLOMON3 2000-2004 cluster_1 156.43501 -7.43400 10 4.5 2004 1 9 22 8 58.2500
SOLOMON3 2000-2004 cluster_1 156.12201 -7.35400 55 4.5 2004 1 31 8 19 52.2100
SOLOMON3 2000-2004 cluster_2 156.26801 -7.47300 133.6 4.7 2002 10 16 3 47 45.8600
SOLOMON3 2000-2004 cluster_2 156.21600 -7.82200 55.7 5.5 2002 12 12 10 19 42.6900
SOLOMON3 2000-2004 cluster_2 156.30101 -7.75600 33 4.7 2002 12 14 10 52 39.6900
SOLOMON3 2000-2004 cluster_2 156.13301 -7.68700 33 5.2 2002 12 22 7 29 32.7100
SOLOMON3 2000-2004 cluster_2 156.30000 -7.73400 33 4.5 2002 12 23 22 14 30.5000
NEW_BRITAIN2 2000-2004 cluster_1 149.86700 -6.92700 35.1 4.5 2004 12 1 3 58 37.5800
NEW_BRITAIN2 2000-2004 cluster_1 149.76901 -6.64700 23.4 4.6 2004 12 1 14 8 34.3700
NEW_BRITAIN2 2000-2004 cluster_1 149.89401 -6.88100 56.1 4.6 2004 12 1 14 35 14.2900
NEW_BRITAIN2 2000-2004 cluster_1 149.63200 -6.83100 60 4.7 2004 12 1 14 36 2.7400
NEW_BRITAIN2 2000-2004 cluster_1 149.73401 -6.75400 41.3 4.6 2004 12 1 14 40 51.0500
NEW_BRITAIN2 2000-2004 cluster_2 150.73801 -5.94900 26.8 4.8 2004 3 19 13 19 4.7400
NEW_BRITAIN2 2000-2004 cluster_2 150.62801 -6.00500 49.2 4.7 2004 3 19 22 11 16.7100
NEW_BRITAIN2 2000-2004 cluster_2 150.49001 -6.09500 51.5 4.5 2004 4 3 7 0 42.8900
NEW_BRITAIN2 2000-2004 cluster_2 150.58101 -5.67600 78.9 4.5 2004 4 8 8 34 33.2800
NEW_BRITAIN2 2000-2004 cluster_2 150.34401 -5.95900 61.4 4.5 2004 5 1 23 17 51.1700
NEW_BRITAIN2 2000-2004 cluster_3 151.47501 -6.20600 26.6 4.6 2003 12 18 21 43 38.0700
NEW_BRITAIN2 2000-2004 cluster_3 151.28401 -6.04000 38.7 5.2 2003 12 20 21 29 30.5000
NEW_BRITAIN2 2000-2004 cluster_3 151.44801 -6.11900 33 4.6 2003 12 20 22 3 36.2100
NEW_BRITAIN2 2000-2004 cluster_3 151.42801 -6.24400 33 4.6 2003 12 20 23 43 56.8700
NEW_BRITAIN2 2000-2004 cluster_3 151.10901 -5.85900 51.8 4.5 2003 12 22 3 18 28.7100
NEW_BRITAIN2 2000-2004 cluster_3 151.35901 -6.06800 50.2 4.6 2003 12 22 4 32 52.1300
NEW_BRITAIN2 2000-2004 cluster_4 151.40001 -5.24700 128.6 4.7 2002 6 11 15 15 36.5900
NEW_BRITAIN2 2000-2004 cluster_4 151.24400 -5.66000 33 4.6 2002 6 13 6 59 59.6800
NEW_BRITAIN2 2000-2004 cluster_4 151.10701 -5.52400 87.6 5. 2002 6 13 11 39 11.6200
NEW_BRITAIN2 2000-2004 cluster_4 151.53601 -5.49700 58.3 4.6 2002 6 14 3 37 54.8300
NEW_BRITAIN2 2000-2004 cluster_4 151.13600 -5.43000 62.8 4.6 2002 6 15 1 30 6.3900
NEW_BRITAIN2 2000-2004 cluster_7 153.13600 -5.57400 33 4.5 2003 4 14 16 19 47.8800
NEW_BRITAIN2 2000-2004 cluster_7 153.18100 -5.56800 33 4.7 2003 4 14 18 59 20.5000
NEW_BRITAIN2 2000-2004 cluster_7 153.10201 -5.50500 33 4.7 2003 4 14 19 46 10.8100
NEW_BRITAIN2 2000-2004 cluster_7 152.89101 -5.55500 33 4.6 2003 4 15 1 51 50.9300
NEW_BRITAIN2 2000-2004 cluster_7 152.69601 -5.64100 33 4.6 2003 4 18 4 16 24.3700
NEW_BRITAIN2 2000-2004 cluster_9 153.55501 -4.61500 111.5 4.6 2004 7 27 17 8 27.3100
NEW_BRITAIN2 2000-2004 cluster_9 153.53201 -4.61300 135.6 4.6 2004 7 28 5 36 24.8000
NEW_BRITAIN2 2000-2004 cluster_9 153.64201 -4.51500 93.9 4.8 2004 7 29 18 37 8.2700
NEW_BRITAIN2 2000-2004 cluster_9 153.58900 -4.55000 104.5 4.6 2004 7 30 8 32 22.6400
NEW_BRITAIN2 2000-2004 cluster_9 153.63000 -4.63700 116.7 4.6 2004 7 30 22 10 11.7700
NEW_BRITAIN2 2000-2004 cluster_9 153.57901 -4.63000 130.6 4.5 2004 8 11 15 10 27.8500
MALUKU 2000-2004 cluster_1 127.38501 1.64700 33 4.6 2001 1 9 20 55 25.8000
MALUKU 2000-2004 cluster_1 127.85201 1.64300 33 4.5 2001 2 5 20 54 12.2000
MALUKU 2000-2004 cluster_1 127.85400 1.65200 33 4.8 2001 2 5 20 55 48.6400
MALUKU 2000-2004 cluster_1 127.82600 1.62400 33 4.7 2001 2 5 21 26 18.5800
MALUKU 2000-2004 cluster_1 127.82800 1.40200 33 4.7 2001 2 6 0 30 42.5600
MALUKU 2000-2004 cluster_1 127.81400 1.49600 33 4.8 2001 2 6 4 54 11.4600
MALUKU 2000-2004 cluster_1 127.43401 1.73500 163.1 4.7 2001 2 14 11 38 25.0500
MALUKU 2000-2004 cluster_2 126.36301 1.14500 33 5.1 2001 8 26 4 17 3.6200
MALUKU 2000-2004 cluster_2 126.39301 1.04700 33 5. 2001 8 26 19 34 10.9900
MALUKU 2000-2004 cluster_2 126.49200 1.12400 33 4.7 2001 8 26 20 31 6.5600
MALUKU 2000-2004 cluster_2 126.36001 1.09100 33 6.1 2001 8 27 1 16 47.4500
MALUKU 2000-2004 cluster_2 126.41901 1.15600 33 5.1 2001 8 27 1 21 48.3900
MALUKU 2000-2004 cluster_2 126.45000 1.12000 33 5.1 2001 8 27 1 30 55.4300
MALUKU 2000-2004 cluster_2 126.40800 1.11400 33 5. 2001 8 27 2 21 0.3500
MALUKU 2000-2004 cluster_2 126.45000 1.19200 33 5.3 2001 8 27 2 31 41.8000
MALUKU 2000-2004 cluster_3 126.61700 1.10400 10 4.5 2004 5 26 13 25 17.5000
MALUKU 2000-2004 cluster_3 127.12401 1.30800 30 4.6 2004 5 27 14 15 39.4600
MALUKU 2000-2004 cluster_3 126.90401 1.24500 92.1 5.2 2004 6 10 9 35 10.7800
MALUKU 2000-2004 cluster_3 126.71901 1.12000 10 4.7 2004 6 17 10 24 51.7400
MALUKU 2000-2004 cluster_3 127.00900 1.16800 100 4.5 2004 6 24 14 37 41.0300
SUMATRA1 2000-2004 cluster_1 101.98400 -5.79900 33 4.8 2002 5 7 17 48 15.4300
SUMATRA1 2000-2004 cluster_1 102.06400 -5.81600 10 5.5 2002 5 23 22 5 51.8200
SUMATRA1 2000-2004 cluster_1 101.69701 -5.83500 10 5.1 2002 5 24 8 48 51.1900
SUMATRA1 2000-2004 cluster_1 102.04501 -5.80300 10 4.8 2002 5 24 15 23 7.5000
SUMATRA1 2000-2004 cluster_1 101.60800 -5.87600 10 4.8 2002 5 25 6 24 14.7200
SUMATRA1 2000-2004 cluster_2 102.17800 -5.44400 24.8 5.3 2003 8 29 21 20 59.4800
SUMATRA1 2000-2004 cluster_2 102.11900 -5.47600 33 4.6 2003 8 29 21 25 28.9200
SUMATRA1 2000-2004 cluster_2 102.20901 -5.43300 26.9 5.1 2003 8 29 23 41 20.2700
SUMATRA1 2000-2004 cluster_2 102.00301 -5.60200 25.6 4.8 2003 8 30 3 27 56.2900
SUMATRA1 2000-2004 cluster_2 102.07900 -5.55900 33 4.6 2003 8 30 6 4 0.2800
SUMATRA1 2000-2004 cluster_3 103.22401 -5.87500 33 4.7 2001 1 4 15 26 56.1300
SUMATRA1 2000-2004 cluster_3 102.95100 -5.73500 33 4.6 2001 1 8 5 18 38.0300
SUMATRA1 2000-2004 cluster_3 103.30401 -5.89300 33 5.4 2001 1 29 14 8 5.4300
SUMATRA1 2000-2004 cluster_3 103.27701 -5.88800 33 5.2 2001 1 29 21 7 30.6100
SUMATRA1 2000-2004 cluster_3 103.26501 -5.87400 33 4.7 2001 1 29 23 49 12.7600
SUMATRA1 2000-2004 cluster_3 103.22301 -5.85600 33 4.7 2001 1 30 13 46 24.0900
SUMATRA1 2000-2004 cluster_3 103.20500 -5.84500 33 4.9 2001 2 2 5 12 38.1200
SOUTH_SANDWICH1 2000-2004 cluster_1 334.248 -56.28800 10 4.9 2004 7 17 17 5 25.9600
SOUTH_SANDWICH1 2000-2004 cluster_1 333.337 -56.29400 109.3 4.8 2004 8 21 23 23 45.7500
SOUTH_SANDWICH1 2000-2004 cluster_1 333.487 -56.50900 84 5.4 2004 8 30 22 9 19.0700
SOUTH_SANDWICH1 2000-2004 cluster_1 334.266 -56.31700 10 4.9 2004 9 9 12 50 9.5800
SOUTH_SANDWICH1 2000-2004 cluster_1 334.149 -56.25100 10 4.5 2004 9 10 2 28 34.5700
SOUTH_SANDWICH1 2000-2004 cluster_2 333.002 -56.19000 77.5 4.8 2004 3 23 6 20 0.0300
SOUTH_SANDWICH1 2000-2004 cluster_2 332.356 -55.92200 118.8 4.6 2004 3 26 11 34 37.3600
SOUTH_SANDWICH1 2000-2004 cluster_2 332.413 -55.87800 109 4.8 2004 3 30 21 24 51.2300
SOUTH_SANDWICH1 2000-2004 cluster_2 332.126 -55.67700 35 5.5 2004 4 8 10 22 57.7100
SOUTH_SANDWICH1 2000-2004 cluster_2 332.591 -56.06700 58.4 4.6 2004 4 9 7 38 24.9200
SOUTH_SANDWICH1 2000-2004 cluster_2 332.791 -56.17200 117.2 5. 2004 4 10 1 6 27.8000
SOUTH_SANDWICH1 2000-2004 cluster_2 332.554 -56.07000 159.5 4.7 2004 4 14 22 37 19.3800
SOUTH_SANDWICH1 2000-2004 cluster_3 332.77 -55.97200 33 4.5 2003 9 19 18 56 3.1700
SOUTH_SANDWICH1 2000-2004 cluster_3 332.499 -55.91600 106.3 4.8 2003 9 20 21 8 10.5000
SOUTH_SANDWICH1 2000-2004 cluster_3 332.637 -56.08900 100 4.6 2003 9 29 3 40 55.3900
SOUTH_SANDWICH1 2000-2004 cluster_3 333.079 -55.71400 33 5.2 2003 9 29 22 7 5.4600
SOUTH_SANDWICH1 2000-2004 cluster_3 332.947 -56.09200 10 4.7 2003 10 3 17 26 41.0400
SOUTH_SANDWICH1 2000-2004 cluster_4 333.031 -55.89200 33 4.7 2002 7 1 20 23 1.3100
SOUTH_SANDWICH1 2000-2004 cluster_4 332.151 -55.79300 100 4.9 2002 7 16 3 4 55.4200
SOUTH_SANDWICH1 2000-2004 cluster_4 332.508 -55.76800 33 4.5 2002 7 19 16 35 21.5700
SOUTH_SANDWICH1 2000-2004 cluster_4 332.233 -55.85500 100 4.6 2002 7 23 22 41 40.9200
SOUTH_SANDWICH1 2000-2004 cluster_4 333.129 -55.74100 33 5.6 2002 7 29 7 26 9.7800
SOUTH_SANDWICH1 2000-2004 cluster_4 333.156 -55.78800 33 5. 2002 7 30 17 2 49.3300
SOUTH_SANDWICH1 2000-2004 cluster_6 333.395 -55.47700 33 4.6 2000 9 14 5 27 48.5500
SOUTH_SANDWICH1 2000-2004 cluster_6 333.121 -55.52700 33 4.5 2000 9 14 8 10 24.2000
SOUTH_SANDWICH1 2000-2004 cluster_6 332.924 -55.29000 33 4.5 2000 11 24 10 31 3.3600
SOUTH_SANDWICH1 2000-2004 cluster_6 333.023 -55.43100 33 5.4 2001 1 18 11 15 20.1700
SOUTH_SANDWICH1 2000-2004 cluster_6 333.333 -55.39500 33 4.7 2001 1 18 22 13 19.7300
SOUTH_SANDWICH1 2000-2004 cluster_8 330.781 -55.29800 33 4.8 2000 7 25 11 42 23.0400
SOUTH_SANDWICH1 2000-2004 cluster_8 330.607 -55.29100 33 4.7 2000 7 25 12 32 26.7400
SOUTH_SANDWICH1 2000-2004 cluster_8 330.383 -55.13600 33 5.5 2000 11 7 16 31 38.0100
SOUTH_SANDWICH1 2000-2004 cluster_8 331.127 -55.14800 33 4.8 2000 11 9 9 55 43.1000
SOUTH_SANDWICH1 2000-2004 cluster_8 330.323 -55.14900 10 4.6 2000 11 10 19 55 49.4400
SOUTH_SANDWICH1 2000-2004 cluster_8 330.221 -55.18500 10 4.8 2000 11 10 20 37 51.3800
SOUTH_SANDWICH1 2000-2004 cluster_8 330.104 -55.35900 33 5.5 2000 11 12 3 29 57.6600
CENTRAL_CHILE1 2005-2009 cluster_1 288.395 -32.40900 62.1 4.6 2005 12 27 5 58 48.3700
CENTRAL_CHILE1 2005-2009 cluster_1 288.451 -32.46700 61.6 4.5 2006 1 1 10 36 29.0000
CENTRAL_CHILE1 2005-2009 cluster_1 288.354 -32.30100 32.2 4.6 2006 1 16 16 23 30.8000
CENTRAL_CHILE1 2005-2009 cluster_1 288.137 -32.49600 30.6 4.8 2006 1 25 8 20 21.3000
CENTRAL_CHILE1 2005-2009 cluster_1 288.606 -32.52400 32.8 5.2 2006 2 10 17 51 54.3100
CENTRAL_CHILE1 2005-2009 cluster_2 287.985 -32.67100 15 4.6 2009 7 29 1 53 26.6000
CENTRAL_CHILE1 2005-2009 cluster_2 288.238 -32.76800 23.2 5.1 2009 10 21 12 40 19.3700
CENTRAL_CHILE1 2005-2009 cluster_2 288.029 -32.78700 25.9 4.9 2009 10 28 5 43 12.1000
CENTRAL_CHILE1 2005-2009 cluster_2 288.236 -32.74400 10 5. 2009 10 28 6 20 2.8200
CENTRAL_CHILE1 2005-2009 cluster_2 288.064 -32.80700 8.6 4.7 2009 10 29 18 19 41.5000
CENTRAL_CHILE1 2005-2009 cluster_2 288.119 -32.83000 9.4 5. 2009 10 30 1 27 44.0000
CENTRAL_CHILE1 2005-2009 cluster_2 288.065 -32.79800 19.8 4.9 2009 10 30 2 53 39.7000
CENTRAL_CHILE2 2005-2009 cluster_1 288.34 -30.16500 40 4.5 2007 6 28 15 23 12.7300
CENTRAL_CHILE2 2005-2009 cluster_1 288.542 -30.35000 44.7 4.8 2007 7 5 19 25 49.0000
CENTRAL_CHILE2 2005-2009 cluster_1 288.387 -30.40500 31.2 4.5 2007 7 26 21 49 59.1000
CENTRAL_CHILE2 2005-2009 cluster_1 288.502 -30.30100 43.2 4.5 2007 10 3 2 25 3.6000
CENTRAL_CHILE2 2005-2009 cluster_1 288.634 -30.32400 55.8 4.7 2007 12 9 15 19 25.8000
CENTRAL_CHILE2 2005-2009 cluster_2 288.242 -31.22000 15 4.6 2007 2 20 23 11 24.3000
